Serial,Aspect,Opinion(List)
904,身体,顺利_
904,健康,顺利_
904,工作,顺利_
905,交通,很方便_小_但是干净_整洁_很有_比较高_推荐_
905,房间,小_但是干净_整洁_很有_比较高_推荐_
905,香港,比较高_推荐_
905,特色,比较高_推荐_
905,性价,比较高_推荐_
906,同事,出差_选择_携程_订_
906,北京,选择_携程_订_
906,查询,选择_携程_订_
906,中船,携程_订_
906,宾馆,携程_订_
906,网上,订_
906,中船,
906,宾馆,
906,房,
906,飞机,晚点_担心_未能_预定_入住_因此到_打_给_请求_保留_
906,小时,担心_未能_预定_入住_因此到_打_给_请求_保留_
906,时间,入住_因此到_打_给_请求_保留_
906,宾馆,因此到_打_给_请求_保留_
906,北京,打_给_请求_保留_
906,电话,给_请求_保留_
906,宾馆,请求_保留_
906,总台,请求_保留_
906,房间,
906,台,热情_说_会_保留_于是心安_
906,服务员,热情_说_会_保留_于是心安_
906,回复,说_会_保留_于是心安_
906,中船,靠近_蛮幽静_不受_适合_休息_
906,宾馆,靠近_蛮幽静_不受_适合_休息_
906,月坛,靠近_蛮幽静_不受_适合_休息_
906,北街,靠近_蛮幽静_不受_适合_休息_
906,河东路,蛮幽静_不受_适合_休息_
906,北,蛮幽静_不受_适合_休息_
906,月坛,蛮幽静_不受_适合_休息_
906,位置,蛮幽静_不受_适合_休息_
906,客房,不受_适合_休息_
906,外面,适合_休息_
906,道路,适合_休息_
906,人,适合_休息_
906,车,适合_休息_
906,声音,适合_休息_
906,影响,适合_休息_
906,大床,总_大_
906,房,总_大_
906,面积,大_
906,其中,大_
906,卫生间,大_
906,床,大_
906,睡房,
906,睡房,有点像木_有_圆桌_长_含_配备_有_配备_有_花_
906,内地,有点像木_有_圆桌_长_含_配备_有_配备_有_花_
906,板,有点像木_有_圆桌_长_含_配备_有_配备_有_花_
906,地板,有_圆桌_长_含_配备_有_配备_有_花_
906,宽,圆桌_长_含_配备_有_配备_有_花_
906,大床,圆桌_长_含_配备_有_配备_有_花_
906,木衣柜,圆桌_长_含_配备_有_配备_有_花_
906,床,圆桌_长_含_配备_有_配备_有_花_
906,头,圆桌_长_含_配备_有_配备_有_花_
906,小柜,圆桌_长_含_配备_有_配备_有_花_
906,座椅,长_含_配备_有_配备_有_花_
906,木桌,含_配备_有_配备_有_花_
906,方凳,配备_有_配备_有_花_
906,长木,配备_有_配备_有_花_
906,桌上,配备_有_配备_有_花_
906,彩电,配备_有_花_
906,台,配备_有_花_
906,灯,配备_有_花_
906,圆桌,配备_有_花_
906,电烧,花_
906,水壶,花_
906,杯子,花_
906,茉莉,花_
906,茶,
906,房,装_有_可_调节_
906,空调,
906,房间,基本没有_常闻_到_是_好_是_很整洁_干净_明显应该_是_新添置_
906,宾馆,常闻_到_是_好_是_很整洁_干净_明显应该_是_新添置_
906,霉味,是_好_是_很整洁_干净_明显应该_是_新添置_
906,气味,是_好_是_很整洁_干净_明显应该_是_新添置_
906,枕头,很整洁_干净_明显应该_是_新添置_
906,被子,很整洁_干净_明显应该_是_新添置_
906,床,很整洁_干净_明显应该_是_新添置_
906,凳床,很整洁_干净_明显应该_是_新添置_
906,用品,很整洁_干净_明显应该_是_新添置_
906,用品,
906,卫生间,较干净_全天有_热水_就是_略微差_开关_有_明显_传_过来_
906,供应,就是_略微差_开关_有_明显_传_过来_
906,隔音,略微差_开关_有_明显_传_过来_
906,效果,略微差_开关_有_明显_传_过来_
906,点,开关_有_明显_传_过来_
906,隔壁,开关_有_明显_传_过来_
906,房间,开关_有_明显_传_过来_
906,客人,开关_有_明显_传_过来_
906,卫生间,有_明显_传_过来_
906,水龙,有_明显_传_过来_
906,头,有_明显_传_过来_
906,水响声,传_过来_
906,服务员,及时清理_举止规范_
906,房间,举止规范_
906,文明,
906,评价,是_比较满意_
906,房间,是_比较满意_
906,个人,是_比较满意_
906,休息,是_比较满意_
906,宾馆,设有_早餐_收费_可_打入_一般有_炸_煮_煎_蛮丰富_比较抵值_
906,总台,设有_早餐_收费_可_打入_一般有_炸_煮_煎_蛮丰富_比较抵值_
906,餐厅,早餐_收费_可_打入_一般有_炸_煮_煎_蛮丰富_比较抵值_
906,自助餐,收费_可_打入_一般有_炸_煮_煎_蛮丰富_比较抵值_
906,房费,一般有_炸_煮_煎_蛮丰富_比较抵值_
906,油条,炸_煮_煎_蛮丰富_比较抵值_
906,面饼,煮_煎_蛮丰富_比较抵值_
906,包子,煮_煎_蛮丰富_比较抵值_
906,馒头,煮_煎_蛮丰富_比较抵值_
906,花卷,煮_煎_蛮丰富_比较抵值_
906,鸡蛋,煎_蛮丰富_比较抵值_
906,茶叶,煎_蛮丰富_比较抵值_
906,蛋,煎_蛮丰富_比较抵值_
906,荷包蛋,蛮丰富_比较抵值_
906,粟米,蛮丰富_比较抵值_
906,粥,蛮丰富_比较抵值_
906,绿豆,蛮丰富_比较抵值_
906,粥,蛮丰富_比较抵值_
906,豆浆,蛮丰富_比较抵值_
906,牛奶,蛮丰富_比较抵值_
906,凉拌菜,蛮丰富_比较抵值_
906,咸菜,蛮丰富_比较抵值_
906,腐乳,蛮丰富_比较抵值_
906,菜色,蛮丰富_比较抵值_
906,供应,蛮丰富_比较抵值_
906,宾馆,出门_可以_很方便_打到_
906,出租车,
906,宾馆,不远_是_著名_不远_是_打的_去_有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,东边,不远_是_著名_不远_是_打的_去_有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,处,是_著名_不远_是_打的_去_有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,金融街,不远_是_打的_去_有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,西边,不远_是_打的_去_有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,处,是_打的_去_有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,钓鱼台,打的_去_有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,国宾馆,打的_去_有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,月坛,去_有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,北街,去_有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,东,去_有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,西单,有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,车费,有_徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,天,徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,西单,徒步走回_花_没_可以_去_四处转转_瞧瞧_方便_
906,宾馆,花_没_可以_去_四处转转_瞧瞧_方便_
906,小时,没_可以_去_四处转转_瞧瞧_方便_
906,事,可以_去_四处转转_瞧瞧_方便_
906,宾馆,吃_十分方便_出_有_小时营业_便利_可以_随时买到_适合_
906,小吃点,吃_十分方便_出_有_小时营业_便利_可以_随时买到_适合_
906,排挡,吃_十分方便_出_有_小时营业_便利_可以_随时买到_适合_
906,饮食,吃_十分方便_出_有_小时营业_便利_可以_随时买到_适合_
906,摊,吃_十分方便_出_有_小时营业_便利_可以_随时买到_适合_
906,店,吃_十分方便_出_有_小时营业_便利_可以_随时买到_适合_
906,东西,十分方便_出_有_小时营业_便利_可以_随时买到_适合_
906,宾馆,有_小时营业_便利_可以_随时买到_适合_
906,店,可以_随时买到_适合_
906,消费,
906,生活,
906,用品,
907,前台,很有_合理_能_有_很快_响应_不错_会_推荐_
907,礼貌,合理_能_有_很快_响应_不错_会_推荐_
907,客户,合理_能_有_很快_响应_不错_会_推荐_
907,要求,能_有_很快_响应_不错_会_推荐_
907,酒店,会_推荐_
907,朋友,推荐_
908,整体,感觉_还不错_还会_住_忘_是_推荐_
908,火锅,推荐_
909,饭店,很一般_感觉_太好_
909,服务,不是_很好_出来_开始_相当长_也是_
909,人员,不是_很好_出来_开始_相当长_也是_
909,态度,不是_很好_出来_开始_相当长_也是_
909,房间,出来_开始_相当长_也是_
909,水龙,出来_开始_相当长_也是_
909,头,出来_开始_相当长_也是_
909,水,开始_相当长_也是_
909,时间,也是_
909,黄黄,
910,中山,很安静_睡觉_都没有_还可以_服务_还可以_
910,陵里,很安静_睡觉_都没有_还可以_服务_还可以_
910,时候,都没有_还可以_服务_还可以_
910,声音,都没有_还可以_服务_还可以_
910,早餐,还可以_服务_还可以_
911,楼,真的是_没_之前看_说_少_不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,宗,没_之前看_说_少_不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,楼,没_之前看_说_少_不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,路边,没_之前看_说_少_不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,景区,没_之前看_说_少_不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,大门,没_之前看_说_少_不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,路边,没_之前看_说_少_不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,酒店,没_之前看_说_少_不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,区别,之前看_说_少_不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,点评,说_少_不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,温泉,少_不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,服务差,不信_体验_是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,结果,是_说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,服务员,说_来_开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,客人,开_不介意_介意_是_最差_唯一_综合_改成_很大_
911,人,不介意_介意_是_最差_唯一_综合_改成_很大_
911,池,不介意_介意_是_最差_唯一_综合_改成_很大_
911,小朋友,不介意_介意_是_最差_唯一_综合_改成_很大_
911,广东省,最差_唯一_综合_改成_很大_
911,温泉,唯一_综合_改成_很大_
911,优点,综合_改成_很大_
911,楼,改成_很大_
911,客房,很大_
911,面积,很大_
912,服务,比较差_经常有_骚扰_
912,电话,
912,电话,说_没挂好_继续计算_结果收_
912,电话,没挂好_继续计算_结果收_
912,计费,继续计算_结果收_
912,系统,继续计算_结果收_
912,电话费,
912,去试,
913,位置,合适_不错_比较干净_这样_很不错_下次有_还定_
913,价格,合适_不错_比较干净_这样_很不错_下次有_还定_
913,环境,不错_比较干净_这样_很不错_下次有_还定_
913,房间,比较干净_这样_很不错_下次有_还定_
913,石家庄,这样_很不错_下次有_还定_
913,地方,很不错_下次有_还定_
913,机会,还定_
913,酒店,
914,服务,很好_也不错_很舒服_很舒服_很温馨_
914,环境,也不错_很舒服_很舒服_很温馨_
914,餐厅,很舒服_很温馨_
915,高,处_棒_附属_很齐备_周到_忍不住改变_多住_离闹_远_但中_真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,酒店,处_棒_附属_很齐备_周到_忍不住改变_多住_离闹_远_但中_真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,装潢,处_棒_附属_很齐备_周到_忍不住改变_多住_离闹_远_但中_真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,地理,棒_附属_很齐备_周到_忍不住改变_多住_离闹_远_但中_真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,位置,棒_附属_很齐备_周到_忍不住改变_多住_离闹_远_但中_真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,设施,很齐备_周到_忍不住改变_多住_离闹_远_但中_真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,服务,周到_忍不住改变_多住_离闹_远_但中_真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,行程,多住_离闹_远_但中_真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,天,离闹_远_但中_真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,市区,远_但中_真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,山陵,真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,环境,真是_没_说_唯一_就是_没注意_开_飞_进来_多_没好_
915,缺点,就是_没注意_开_飞_进来_多_没好_
915,窗子,飞_进来_多_没好_
915,蚊子,多_没好_
915,酒店,没好_
915,应对,
915,措施,
915,南京,就住_
916,黑龙江,住_都是_做_觉得_没_大_比较_
916,时候,住_都是_做_觉得_没_大_比较_
916,晚,都是_做_觉得_没_大_比较_
916,评价,都是_做_觉得_没_大_比较_
916,齐齐哈尔本地,做_觉得_没_大_比较_
916,情况,做_觉得_没_大_比较_
916,办法,大_比较_
916,北京,大_比较_
916,上海,大_比较_
916,城市,比较_
916,级别,比较_
916,酒店,比较_
916,周边,还不错_随时有_等_还有_
916,环境,还不错_随时有_等_还有_
916,楼下,随时有_等_还有_
916,出租车,等_还有_
916,附近,还有_
916,商场,
916,超市,
916,服务,很好_主动热情_忘_服务_台_很主动_提醒_
916,雨伞,忘_服务_台_很主动_提醒_
916,电话,
916,噪音,偶尔能_听到_
916,走廊,偶尔能_听到_
916,服务台,偶尔能_听到_
916,电话,偶尔能_听到_
916,声,偶尔能_听到_
916,计算机,不知道_
916,网络,不知道_
916,情况,不知道_
916,火车,本来打算_延迟_主动给_延长_
916,时间,本来打算_延迟_主动给_延长_
916,问题,本来打算_延迟_主动给_延长_
916,退房,主动给_延长_
916,服务台,主动给_延长_
916,小时,
916,中央,还好_不知道_会_怎么样_热_很好_
916,空调,还好_不知道_会_怎么样_热_很好_
916,淋浴,热_很好_
916,水,很好_
917,评价,是_好少_好远_慢_不知主楼_如何_感觉_来_体验_一下是_值得_不会_住_提_服务_确实不错_出门_突然裤档_开_急着要_走_迅速拿去_帮_补_不收费_
917,树,好少_好远_慢_不知主楼_如何_感觉_来_体验_一下是_值得_不会_住_提_服务_确实不错_出门_突然裤档_开_急着要_走_迅速拿去_帮_补_不收费_
917,人,好少_好远_慢_不知主楼_如何_感觉_来_体验_一下是_值得_不会_住_提_服务_确实不错_出门_突然裤档_开_急着要_走_迅速拿去_帮_补_不收费_
917,路,好远_慢_不知主楼_如何_感觉_来_体验_一下是_值得_不会_住_提_服务_确实不错_出门_突然裤档_开_急着要_走_迅速拿去_帮_补_不收费_
917,楼好矮,慢_不知主楼_如何_感觉_来_体验_一下是_值得_不会_住_提_服务_确实不错_出门_突然裤档_开_急着要_走_迅速拿去_帮_补_不收费_
917,房好旧,慢_不知主楼_如何_感觉_来_体验_一下是_值得_不会_住_提_服务_确实不错_出门_突然裤档_开_急着要_走_迅速拿去_帮_补_不收费_
917,网好,慢_不知主楼_如何_感觉_来_体验_一下是_值得_不会_住_提_服务_确实不错_出门_突然裤档_开_急着要_走_迅速拿去_帮_补_不收费_
917,服务员,迅速拿去_帮_补_不收费_
918,酒店,讲_还是_来_住_还不错_不好_来_说_升级_没有_要_重新登记_响_修_去_找_说_不是_修好_不好_
918,整体,讲_还是_来_住_还不错_不好_来_说_升级_没有_要_重新登记_响_修_去_找_说_不是_修好_不好_
918,经济,来_住_还不错_不好_来_说_升级_没有_要_重新登记_响_修_去_找_说_不是_修好_不好_
918,实惠,来_住_还不错_不好_来_说_升级_没有_要_重新登记_响_修_去_找_说_不是_修好_不好_
918,服务员,还不错_不好_来_说_升级_没有_要_重新登记_响_修_去_找_说_不是_修好_不好_
918,服务,还不错_不好_来_说_升级_没有_要_重新登记_响_修_去_找_说_不是_修好_不好_
918,登记,说_升级_没有_要_重新登记_响_修_去_找_说_不是_修好_不好_
918,酒店,升级_没有_要_重新登记_响_修_去_找_说_不是_修好_不好_
918,系统,升级_没有_要_重新登记_响_修_去_找_说_不是_修好_不好_
918,数据,要_重新登记_响_修_去_找_说_不是_修好_不好_
918,空调,响_修_去_找_说_不是_修好_不好_
918,翁翁,响_修_去_找_说_不是_修好_不好_
918,小姐,说_不是_修好_不好_
918,态度,不好_
918,房间,堆放_就换_不会_再住_
918,装修,堆放_就换_不会_再住_
918,白灰袋,堆放_就换_不会_再住_
918,房角,堆放_就换_不会_再住_
918,酒店,要_才是_
918,经理,要_才是_
918,管理,才是_
919,服务,一般_
920,客户,到_比较方便_接送_临近_比较好_一样_比较满意_
920,酒店,比较方便_接送_临近_比较好_一样_比较满意_
920,公寓,比较方便_接送_临近_比较好_一样_比较满意_
920,地理,比较方便_接送_临近_比较好_一样_比较满意_
920,位置,比较方便_接送_临近_比较好_一样_比较满意_
920,苏州,比较好_一样_比较满意_
920,乐园,比较好_一样_比较满意_
920,环境,比较好_一样_比较满意_
920,家,一样_比较满意_
920,感觉,比较满意_
920,总体,比较满意_
920,问题,让_有所_是_不是_出_错_
920,怀疑,是_不是_出_错_
920,判断,出_错_
920,问题,是_没_上网_要_发_早早回到_工作_却上_不了_只好打_沟通_忙到_
920,国外,没_上网_要_发_早早回到_工作_却上_不了_只好打_沟通_忙到_
920,总部,没_上网_要_发_早早回到_工作_却上_不了_只好打_沟通_忙到_
920,CEO,没_上网_要_发_早早回到_工作_却上_不了_只好打_沟通_忙到_
920,房间,没_上网_要_发_早早回到_工作_却上_不了_只好打_沟通_忙到_
920,办法,上网_要_发_早早回到_工作_却上_不了_只好打_沟通_忙到_
920,加拿大,发_早早回到_工作_却上_不了_只好打_沟通_忙到_
920,文件,早早回到_工作_却上_不了_只好打_沟通_忙到_
920,晚餐,早早回到_工作_却上_不了_只好打_沟通_忙到_
920,房间,工作_却上_不了_只好打_沟通_忙到_
920,结果,却上_不了_只好打_沟通_忙到_
920,网,只好打_沟通_忙到_
920,电话,沟通_忙到_
920,解释,忙到_
920,深夜,
920,密码,台翻_打印_出_A_简单看_发现_需要_建立_设置_略懂_都要_有点担心_操作_不来_
920,操作,台翻_打印_出_A_简单看_发现_需要_建立_设置_略懂_都要_有点担心_操作_不来_
920,账册,打印_出_A_简单看_发现_需要_建立_设置_略懂_都要_有点担心_操作_不来_
920,4纸,简单看_发现_需要_建立_设置_略懂_都要_有点担心_操作_不来_
920,大小,简单看_发现_需要_建立_设置_略懂_都要_有点担心_操作_不来_
920,说明,简单看_发现_需要_建立_设置_略懂_都要_有点担心_操作_不来_
920,计算机,略懂_都要_有点担心_操作_不来_
920,步骤,略懂_都要_有点担心_操作_不来_
920,复杂,略懂_都要_有点担心_操作_不来_
920,计算机,都要_有点担心_操作_不来_
920,老板,无_告诉_还是_没法连接_到_
920,精打采,告诉_还是_没法连接_到_
920,网络,
920,情形,很没有_
920,面子,
920,退房,解释_说_有_可以_直接上网_设置_很无奈_不能_事先说明_是_设置_起来_又要_懂_又要_懂_不能_自找_给_安排_直接可以_上网_早点建立_彻底解决_
920,酒店,解释_说_有_可以_直接上网_设置_很无奈_不能_事先说明_是_设置_起来_又要_懂_又要_懂_不能_自找_给_安排_直接可以_上网_早点建立_彻底解决_
920,房间,可以_直接上网_设置_很无奈_不能_事先说明_是_设置_起来_又要_懂_又要_懂_不能_自找_给_安排_直接可以_上网_早点建立_彻底解决_
920,需要,设置_很无奈_不能_事先说明_是_设置_起来_又要_懂_又要_懂_不能_自找_给_安排_直接可以_上网_早点建立_彻底解决_
920,手工,设置_很无奈_不能_事先说明_是_设置_起来_又要_懂_又要_懂_不能_自找_给_安排_直接可以_上网_早点建立_彻底解决_
920,老外,是_设置_起来_又要_懂_又要_懂_不能_自找_给_安排_直接可以_上网_早点建立_彻底解决_
920,计算机,是_设置_起来_又要_懂_又要_懂_不能_自找_给_安排_直接可以_上网_早点建立_彻底解决_
920,意大利文,设置_起来_又要_懂_又要_懂_不能_自找_给_安排_直接可以_上网_早点建立_彻底解决_
920,计算机,又要_懂_不能_自找_给_安排_直接可以_上网_早点建立_彻底解决_
920,语言,不能_自找_给_安排_直接可以_上网_早点建立_彻底解决_
920,麻烦,给_安排_直接可以_上网_早点建立_彻底解决_
920,房间,早点建立_彻底解决_
920,建议,早点建立_彻底解决_
920,WIFI,彻底解决_
920,连接,彻底解决_
920,问题,
920,原因,入住_要_刷卡_多押_十分不满_说_去_会_有_不是_只押_这样去_做_这样做_是_不信任_发达_不会_入住_要求_刷卡_而且是_远超过_
920,房费,十分不满_说_去_会_有_不是_只押_这样去_做_这样做_是_不信任_发达_不会_入住_要求_刷卡_而且是_远超过_
920,国家,会_有_不是_只押_这样去_做_这样做_是_不信任_发达_不会_入住_要求_刷卡_而且是_远超过_
920,中国,会_有_不是_只押_这样去_做_这样做_是_不信任_发达_不会_入住_要求_刷卡_而且是_远超过_
920,酒店,不是_只押_这样去_做_这样做_是_不信任_发达_不会_入住_要求_刷卡_而且是_远超过_
920,酒店,只押_这样去_做_这样做_是_不信任_发达_不会_入住_要求_刷卡_而且是_远超过_
920,卡号,这样去_做_这样做_是_不信任_发达_不会_入住_要求_刷卡_而且是_远超过_
920,人格,不信任_发达_不会_入住_要求_刷卡_而且是_远超过_
920,国家,不会_入住_要求_刷卡_而且是_远超过_
920,押现金,而且是_远超过_
920,房价,
920,金额,
920,惯例,还是_都一样_不是_还是觉得_不舒服_
920,中国人,还是_都一样_不是_还是觉得_不舒服_
920,外国人,都一样_不是_还是觉得_不舒服_
920,外国人,还是觉得_不舒服_
920,歧视,还是觉得_不舒服_
920,心理,还是觉得_不舒服_
920,观念,
920,落后,
920,信用,
920,落后,
920,工作,延住_再次要求_补刷_只要求_加_也许是_给_太大_最后说_也可以_不用_刷_真的发火_是_随便定_随便执行_可以_刷_也可以_不刷_这算_都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,需要,延住_再次要求_补刷_只要求_加_也许是_给_太大_最后说_也可以_不用_刷_真的发火_是_随便定_随便执行_可以_刷_也可以_不刷_这算_都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,要求,延住_再次要求_补刷_只要求_加_也许是_给_太大_最后说_也可以_不用_刷_真的发火_是_随便定_随便执行_可以_刷_也可以_不刷_这算_都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,酒店,再次要求_补刷_只要求_加_也许是_给_太大_最后说_也可以_不用_刷_真的发火_是_随便定_随便执行_可以_刷_也可以_不刷_这算_都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,差额,只要求_加_也许是_给_太大_最后说_也可以_不用_刷_真的发火_是_随便定_随便执行_可以_刷_也可以_不刷_这算_都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,房价,也许是_给_太大_最后说_也可以_不用_刷_真的发火_是_随便定_随便执行_可以_刷_也可以_不刷_这算_都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,不满,给_太大_最后说_也可以_不用_刷_真的发火_是_随便定_随便执行_可以_刷_也可以_不刷_这算_都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,酒店,太大_最后说_也可以_不用_刷_真的发火_是_随便定_随便执行_可以_刷_也可以_不刷_这算_都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,人员,太大_最后说_也可以_不用_刷_真的发火_是_随便定_随便执行_可以_刷_也可以_不刷_这算_都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,压力,最后说_也可以_不用_刷_真的发火_是_随便定_随便执行_可以_刷_也可以_不刷_这算_都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,规则,是_随便定_随便执行_可以_刷_也可以_不刷_这算_都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,卡,都拿_出来_这样收_回去_恐怕_也要_再次被_激起_又刷_
920,老板,也要_再次被_激起_又刷_
920,怒气,也要_再次被_激起_又刷_
920,问题,又来_
920,手,有_超过_于是被_要求_再刷_解释_是_不能_消费_超过_授权_
920,签单,超过_于是被_要求_再刷_解释_是_不能_消费_超过_授权_
920,费用,超过_于是被_要求_再刷_解释_是_不能_消费_超过_授权_
920,签单,于是被_要求_再刷_解释_是_不能_消费_超过_授权_
920,钱,于是被_要求_再刷_解释_是_不能_消费_超过_授权_
920,授权,授权_
920,中刷,
920,现金,
920,着手,消费_几乎绝望_实在搞_不懂_这么简单_居然被_弄得_这么复杂_
920,授权,消费_几乎绝望_实在搞_不懂_这么简单_居然被_弄得_这么复杂_
920,授权,消费_几乎绝望_实在搞_不懂_这么简单_居然被_弄得_这么复杂_
920,消费,消费_几乎绝望_实在搞_不懂_这么简单_居然被_弄得_这么复杂_
920,老外,几乎绝望_实在搞_不懂_这么简单_居然被_弄得_这么复杂_
920,事情,居然被_弄得_这么复杂_
920,麻烦,
921,武义,回来_说_一下入住_新_招温泉_大_到达_被_告知_订_房没_只剩下_
921,宇明,招温泉_大_到达_被_告知_订_房没_只剩下_
921,国际,大_到达_被_告知_订_房没_只剩下_
921,酒店,到达_被_告知_订_房没_只剩下_
921,酒店,被_告知_订_房没_只剩下_
921,check,被_告知_订_房没_只剩下_
921,in,被_告知_订_房没_只剩下_
921,时候,被_告知_订_房没_只剩下_
921,商务,房没_只剩下_
921,大床,房没_只剩下_
921,标房,
921,携程,预定_已经付掉_核对_查_下来_发现_确实是_订_再让_等_终于给_刚退_
921,钱,已经付掉_核对_查_下来_发现_确实是_订_再让_等_终于给_刚退_
921,领队,核对_查_下来_发现_确实是_订_再让_等_终于给_刚退_
921,销售,核对_查_下来_发现_确实是_订_再让_等_终于给_刚退_
921,人员,核对_查_下来_发现_确实是_订_再让_等_终于给_刚退_
921,订单,查_下来_发现_确实是_订_再让_等_终于给_刚退_
921,商务,再让_等_终于给_刚退_
921,大床,再让_等_终于给_刚退_
921,房,再让_等_终于给_刚退_
921,小时,终于给_刚退_
921,房间,
921,门外,等_终于进_
921,房,
921,温泉,所以想_早些解决_
921,安排,所以想_早些解决_
921,晚餐,
921,时候,拨打_送餐_服务_说_没有送餐_服务_
921,客房,送餐_服务_说_没有送餐_服务_
921,服务,说_没有送餐_服务_
921,人员,说_没有送餐_服务_
921,时间,没有送餐_服务_
921,节日,比较忙_就没有_在意_
921,期间,比较忙_就没有_在意_
921,奔餐厅,完菜_上_也是_放_并无_
921,菜,也是_放_并无_
921,客人,也是_放_并无_
921,桌子,也是_放_并无_
921,空,并无_
921,盘子,并无_
921,上菜,
921,迹象,
921,小姐,完全置之不理_
921,时间,只能_亲自跑到_催_把_送_出来_把_上桌_
921,厨房,催_把_送_出来_把_上桌_
921,菜,送_出来_把_上桌_
921,菜端,上桌_
921,时候,决定_买单_不要_还是_空空_
921,没有,不要_还是_空空_
921,菜,不要_还是_空空_
921,肚子,还是_空空_
921,里面,端_不知_问_实在令_啼笑皆非_
921,小姐,端_不知_问_实在令_啼笑皆非_
921,家,问_实在令_啼笑皆非_
921,菜,问_实在令_啼笑皆非_
921,桌子,问_实在令_啼笑皆非_
921,场面,实在令_啼笑皆非_
921,混乱,实在令_啼笑皆非_
921,人,啼笑皆非_
921,浴室,不稳定_
921,水温,不稳定_
921,情况,一下子变_很凉_
921,因素,直接影响_难想象_竟是_希望_能_有所_
921,旅途,难想象_竟是_希望_能_有所_
921,心情,难想象_竟是_希望_能_有所_
921,酒店,难想象_竟是_希望_能_有所_
921,服务,竟是_希望_能_有所_
921,改进,
922,长寿路,办事_于是订_却是_住_最差劲_是_没有_美化_
922,酒店,却是_住_最差劲_是_没有_美化_
922,上海,住_最差劲_是_没有_美化_
922,酒店,是_没有_美化_
922,酒店,是_没有_美化_
922,建筑,没有_美化_
922,周边,没有_美化_
922,绿化,美化_
922,环境,
922,门口,叫_超级难_不停车_只有当有_下车_才能_叫_到_真是_冷死冻死_没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
